Sno,Customer_ID,Product_ID,Return_Type,Amount,Difference_in_days,Rating
14825,9236506,X-2282,1,0,0,1.8
14826,9236408,C004,0,343,4,3.2
14827,9239936,X3533WW,0,329,1,2.7
14828,9237510,XDD-7066,0,343,2,2.9
14829,9236875,C015,0,268,0,2.5
14830,9237252,X-6033,0,343,5,3.1
14831,9237018,X3501WWB,1,216,1,2
14832,9236424,XDD-7012,0,281,2,2.9
14833,9237979,X-9001,0,248,6,1.9
14834,9238350,X1152KL01,0,342,6,4.5
14835,9236443,XDD-7017,1,289,1,1.8
14836,9236360,X-2281,0,343,1,1.7
14837,9236886,XDD-7049,0,329,1,4.5
14838,9237920,XDD-7036,1,341,1,2.6
14839,9238220,X-2261,1,287,4,4.5
14840,9237283,X-1252,1,303,3,3.5
14841,9237310,HM-GG9501,0,342,6,4.3
14842,9236932,X-1165SL01,0,343,3,1.7
14843,9238805,XXM2,0,216,10,2.4
14844,9236672,HMTG-TT9009,1,0,0,3.5
14845,9239469,X1114SM01,0,274,0,3.7
14846,9238725,X-6011,0,343,2,3.5
14847,9239789,C003,1,329,2,4.7
14848,9238517,XDD-8005,0,329,0,2.7
14849,9238166,X-1200,1,287,3,3.1
14850,9239741,X-6052,1,329,1,2.5
14851,9239131,XDD-7037,0,343,3,1.5
14852,9237961,X-6055,0,281,1,2.5
14853,9237757,C004,0,0,0,3.2
14854,9239687,C007,1,0,0,4.1
14855,9237503,X-2287,0,343,0,3
14856,9238225,XDD-7002,0,268,9,4.2
14857,9236643,XDD-7007,1,268,0,3.4
14858,9238441,X1115MS-White,1,536,8,2.8
14859,9239588,XDD-1007,0,343,1,2.3
14860,9239372,X3526WWB,1,329,0,2.1
14861,9237907,XDD-7001,0,342,6,2.5
14862,9236945,X-1253,1,289,0,3.4
14863,9238881,X1158MS-Black,0,189,0,4.2
14864,9238706,XDD-7070,0,268,8,1.6
14865,9237035,HMTS-S9021,0,225,1,2.7
14866,9238764,C025,0,329,1,3.9
14867,9238689,X1165MS-Black,0,268,8,3
14868,9236630,X-1165SL01,0,343,4,1.7
14869,9237646,HM-GG9501,0,343,5,4.3
14870,9239773,X3526WWB,1,343,2,2.1
14871,9239863,XDD-7015,0,329,1,3.6
14872,9238183,XDD-7043,0,343,2,1.8
14873,9237356,X-2270,0,343,2,3.5
14874,9238000,X-6026,1,194,15,1.6
14875,9238926,X1115SM01,1,343,4,2.2
14876,9239771,X-3007,0,342,8,2.6
14877,9239349,XDD-7065,0,228,9,4.5
14878,9236358,AXE-1143NL01,1,329,0,3.5
14879,9239014,XDD-7068,0,343,5,2.2
14880,9237232,XDD-7040,0,329,2,4
14881,9239941,C003,0,281,1,4.7
14882,9236697,XB-2231,0,0,0,4
14883,9238717,XDD-7076,1,329,1,2
14884,9238855,X-6007,0,343,1,4.8
14885,9236626,XDD-7034,0,343,1,4.7
14886,9239973,C007,0,281,1,4.1
14887,9238336,X-1203,1,776,3,2.6
14888,9237137,OX2003SM01,1,343,4,2.9
14889,9237531,X11152116ML21,0,606,1,4
14890,9236228,C012,0,287,2,2.5
14891,9236723,HM-SB9002,0,343,7,3.7
14892,9238983,XDD-7078,1,342,5,4.6
14893,9239880,C018,0,343,1,4.4
14894,9238194,HM-GG9012,0,329,1,3.1
14895,9239272,X-2285,0,342,7,3.6
14896,9238574,XDD-1005,0,329,0,2.5
14897,9238067,X1170MS-Black,1,329,1,3.3
14898,9238425,X-6024,1,394,0,4.6
14899,9236838,C001,0,274,0,3.9
14900,9239127,X1190,0,343,2,2.7
14901,9237929,X3526WWB,0,352,4,2.1
14902,9239631,X2212SM01,0,289,9,3.6
14903,9238675,X-3005,1,578,1,1.9
14904,9237229,C032,1,329,0,2
14905,9238398,XB-2231,0,189,1,4
14906,9237156,X3501WWB,0,268,3,2
14907,9239562,XDD-7048,0,329,0,2.9
14908,9236752,XDD-7069,1,329,1,2.2
14909,9239926,XDD-7009,1,268,9,2.8
14910,9239015,X-6020,0,274,1,3.3
14911,9237342,HMTS-B9024,1,1645,0,2.8
14912,9239048,C031,1,0,0,3.1
14913,9237999,X1193,0,343,2,1.9
14914,9239079,XDD-7067,0,289,1,1.5
14915,9238556,XDD-7051,0,310,1,3.7
14916,9237702,X-1252,0,329,1,3.5
14917,9239045,X1193,0,329,0,1.9
14918,9237543,X-2276,1,432,8,2.5
14919,9238364,X-6033,0,329,1,3.1
14920,9236655,XDD-7039,1,343,4,2.1
14921,9237485,C040,1,251,8,4.5
14922,9236103,HMTG-G9011,0,276,1,2.5
14923,9239789,XDD-7056,0,329,0,3.3
14924,9237279,X-7004,0,329,1,4
14925,9238258,X-2286,0,578,1,4.4
14926,9237246,HM-GG9013,0,343,2,3.8
14927,9239416,X3526WWB,0,287,1,2.1
14928,9238684,X-4001,0,343,5,2
14929,9239234,X-1165SL01,0,329,1,1.7
14930,9236937,X-B6002,0,343,5,4.5
14931,9237709,X3530WWB,0,289,1,4.6
14932,9239372,X-3009,0,274,1,1.7
14933,9236903,XDD-1002,1,343,5,4.1
14934,9236040,X-3003,0,343,5,4.7
14935,9236097,X-1254,1,329,1,4.5
14936,9238157,X-1135,0,299,1,2.3
14937,9237815,X2114SM01,0,341,1,2.2
14938,9237207,X-7047,0,343,5,2.6
14939,9238507,X-6004,0,329,0,4.6
14940,9236524,X-2270,0,329,1,3.5
14941,9239923,XDD-7061,0,341,2,1.9
14942,9237564,XDD-7059,0,606,2,1.9
14943,9238579,C015,0,281,2,2.5
14944,9239470,HMTG-G9004,0,0,0,4.7
14945,9236128,X1192,0,274,1,1.9
14946,9237947,X-1201,0,216,1,4.4
14947,9239541,HM-GG9007,0,343,4,4.6
14948,9236611,X-2288,0,329,1,2.3
14949,9239974,C037,0,343,2,2.6
14950,9236030,X3532WWB,0,329,1,1.7
14951,9239617,XDD-1014,1,343,1,4.6
14952,9237991,X-1200,1,281,2,3.1
14953,9239966,HMTG-G9011,0,303,1,2.5
14954,9237677,X1114SM01,0,329,1,3.7
14955,9239768,X-3006,0,289,1,2.8
14956,9239066,XDD-7015,1,342,8,3.6
14957,9236737,XDD-7009,0,343,1,2.8
14958,9239733,HM-GS9005,0,246,1,4.7
14959,9236985,X2114SM01,0,268,7,2.2
14960,9237413,XDD-7084,0,343,1,1.6
14961,9237666,HMTS-B9022,0,0,0,2.9
14962,9237335,X-2293,0,343,4,3.5
14963,9237794,XDD-7038,1,1196,0,1.9
14964,9239067,XDD-7018,0,228,10,2.1
14965,9236285,HM-SB9002,0,0,0,3.7
14966,9236853,X165-2116-158SL01,0,343,2,1.7
14967,9236473,X-2267,0,343,1,2.1
14968,9238424,X-B6002,1,329,1,4.5
14969,9239269,HMTG-TT9009,0,303,1,3.5
14970,9237943,C022,1,0,0,3.5
14971,9237601,X1115SM01,0,289,1,2.2
14972,9239544,XDD-7004,1,343,2,4.1
14973,9238327,X1173MS-Black,1,268,8,1.7
14974,9236584,X0505SG,0,303,4,3.5
14975,9238084,XDD-7056,0,268,2,3.3
14976,9237506,X-6007,0,289,1,4.8
14977,9239755,C035,1,342,6,1.9
14978,9236036,X1165MS-Black,0,189,1,3
14979,9238024,C018,0,329,1,4.4
14980,9237792,X3525WWB,1,343,3,4.6
14981,9238384,X-2265,0,216,1,3.7
14982,9239479,X3527WWB,0,578,1,3.4
14983,9239266,C019,0,228,0,3.7
14984,9237658,XDD-8019,0,343,2,4.1
14985,9238324,C013,0,299,4,2.5
14986,9239774,X3529WWB,1,329,1,4.5
14987,9237066,X1184MS-Black,1,343,1,2.9
14988,9239657,X-2265,0,289,0,3.7
14989,9236143,XDD-7078,0,311,0,4.6
14990,9238112,X-9001,0,343,5,1.9
14991,9238438,X-5502,1,343,1,2.9
14992,9236120,X-6021,0,343,1,2.5
14993,9239618,XB-2231,0,216,10,4
14994,9238403,X-2270,1,268,1,3.5
14995,9236859,X11152116ML21,0,303,1,4
14996,9236046,X-1253,0,342,6,3.4
14997,9237146,XDD-7039,0,329,1,2.1
14998,9238438,XDD-7050,1,352,2,3.2
14999,9238197,HMTS-S9021,0,281,1,2.7
15000,9237290,C035,1,0,0,1.9
15001,9238941,XDD-7092,0,352,1,2.2
15002,9236397,X1165KL01,1,343,3,4.8
15003,9236137,XDD-7009,0,343,5,2.8
15004,9237711,XDD-7068,0,343,4,2.2
15005,9239468,XDD-7067,0,289,1,1.5
15006,9238609,X-3007,0,343,4,2.6
15007,9238251,X1162KL01,1,536,9,4.6
15008,9239885,XDD-7084,0,235,11,1.6
15009,9236499,X-2231,1,2121,0,3.5
15010,9237120,X-4001,0,352,4,2
15011,9237540,X-6019,0,303,3,1.7
15012,9236690,X2229SM03,0,289,1,4
15013,9237318,XDD-8019,0,0,0,4.1
15014,9238309,X-3003,1,216,2,4.7
15015,9236139,XDD-7075,0,341,1,1.8
15016,9239168,XDD-7041,0,274,1,4.1
15017,9238639,X1186MS-Black,0,274,1,4.3
15018,9239522,XDD-8005,1,606,4,2.7
15019,9239985,X1177MS-Blue,0,343,2,2.9
15020,9239956,XDD-7016,1,287,1,3.7
15021,9238320,XDD-7016,1,274,1,3.7
15022,9239665,X-2290,0,248,10,3.3
15023,9236509,X-6007,0,343,2,4.8
15024,9239546,X-6033,0,343,1,3.1
15025,9237378,X-6008,0,343,1,4.4
15026,9238585,C014,1,287,4,3
15027,9238324,C016,0,343,2,4.3
15028,9238158,X-1116SL01,0,225,1,2.7
15029,9236983,X-7053,0,236,1,3.2
15030,9237063,XDD-7056,0,228,2,3.3
15031,9236665,X1184MS-Black,0,0,0,2.9
15032,9237590,XDD-8019,0,268,4,4.1
15033,9239255,XDD-7054,1,175,7,2
15034,9239493,C027,0,227,1,4.1
15035,9237963,XDD-1005,0,216,0,2.5
15036,9239329,X-1254,0,289,0,4.5
15037,9238383,X-2266,1,268,1,2.8
15038,9238001,XDD-7031,0,329,1,4.2
15039,9236958,XDD-7010,0,268,7,4.7
15040,9239484,X-2269,0,343,2,4.1
15041,9239008,X-1200,0,329,1,3.1
15042,9237890,X0525BSG,0,216,3,4.8
15043,9237332,X11162116SL01,1,228,2,3.1
15044,9236793,X-6021,0,329,1,2.5
15045,9236262,X-3005,0,227,1,1.9
15046,9237166,C034,0,289,1,2.3
15047,9239362,C018,0,0,0,4.4
15048,9237869,X-6055,1,260,0,2.5
15049,9239288,X3533WW,1,343,2,2.7
15050,9239795,C012,0,204,2,2.5
15051,9237255,X-6020,0,228,9,3.3
15052,9236637,X-6026,0,329,1,1.6
15053,9237484,X-2261,0,216,1,4.5
15054,9239335,X1173MS-Black,0,236,0,1.7
15055,9238179,X3503WWS,0,0,0,4.3
15056,9237615,XDD-7065,0,633,10,4.5
15057,9236169,X-2293,0,343,5,3.5
15058,9238326,X-7053,1,343,3,3.2
15059,9238323,XDD-7094,0,343,1,2.7
15060,9237811,X-2292,0,0,0,4.3
15061,9237636,X2228SM06,1,274,1,3.7
15062,9239330,XDD-7034,1,268,7,4.7
15063,9237004,HM-GG9008,0,303,6,2
15064,9239067,X-6003,0,352,1,4.6
15065,9237256,XBB-6016,0,343,2,4.7
15066,9237165,X-6002,1,343,2,2.8
15067,9237514,X-2257,0,343,2,4.1
15068,9239672,X-6003,1,0,0,4.6
15069,9239714,XDD-7012,0,274,1,2.9
15070,9236582,XDD-7041,1,268,1,4.1
15071,9236616,X-6014,0,329,0,1.9
15072,9236476,HM-SB9003,0,289,0,1.7
15073,9236662,HM-GB9006,0,0,0,3.8
15074,9237921,XDD-7059,0,204,1,1.9
15075,9239722,X-2282,0,236,1,1.8
15076,9236418,X-1254,0,261,1,4.5
15077,9237662,X-6022,1,303,3,3.8
15078,9238884,XDD-7045,0,342,8,1.8
15079,9237203,HM-GG9004,0,274,1,3.6
15080,9237394,X-2258,0,302,6,2.2
15081,9237469,X-2261,1,1140,0,4.5
15082,9236944,XDD-7038,0,289,1,1.9
15083,9237303,X-6015,1,274,1,1.8
15084,9239723,XDD-7092,0,311,1,2.2
15085,9239058,XDD-7087,1,343,2,3.4
15086,9237001,X2212SM01,0,343,2,3.6
15087,9237668,XDD-7019,0,313,7,4.2
15088,9239537,X1158SL01,0,289,1,4.2
15089,9239004,X3529WWB,1,299,0,4.5
15090,9236783,X0182CWWB,0,189,1,2.6
15091,9237133,X-2290,1,274,0,3.3
15092,9237412,X-1200,1,228,3,3.1
15093,9239131,HMTS-S9020,0,242,0,3.6
15094,9238387,X-2258,0,274,1,2.2
15095,9239747,X-6015,0,274,1,1.8
15096,9238027,C023,0,343,2,2.6
15097,9238195,X1173MS-Black,1,274,1,1.7
15098,9239071,XDD-7057,1,343,2,4.4
15099,9238667,C021,0,343,3,2.4
15100,9237813,X-1144KL01,0,343,3,2
15101,9236918,C040,0,216,8,4.5
15102,9237884,XDD-7048,0,0,0,2.9
15103,9238033,C013,0,532,1,2.5
15104,9236332,X1186MS-Black,0,274,1,4.3
15105,9238988,X-2263,0,201,8,2.4
15106,9239335,HMTS-S9021,0,216,1,2.7
15107,9238516,X-2263,0,329,1,2.4
15108,9238655,X0182CWWS,0,236,8,3
15109,9236974,XDD-7084,0,237,1,1.6
15110,9238341,X2229SM03,0,329,0,4
15111,9237251,XDD-7012,0,329,1,2.9
15112,9237704,XDD-7037,0,268,8,1.5
15113,9237010,X-2263,0,514,1,2.4
15114,9239777,HMTG-G9011,0,0,0,2.5
15115,9237790,C003,0,343,3,4.7
15116,9236413,X-2265,0,343,2,3.7
15117,9236052,X-2273,0,216,2,1.7
15118,9238282,HMTG-G9011,0,343,4,2.5
15119,9237414,X1182MS-Black,0,224,9,3.6
15120,9236791,X-6007,0,329,1,4.8
15121,9239351,XDD-7015,1,259,1,3.6
15122,9238208,X1186MS-Black,0,228,2,4.3
15123,9236165,C022,1,342,6,3.5
15124,9239593,X-2285,0,343,5,3.6
15125,9237680,C044,0,343,2,2.4
15126,9238748,X-6003,0,755,1,4.6
15127,9237777,X11162116SL01,0,236,2,3.1
15128,9238322,XDD-7069,0,0,0,2.2
15129,9236142,XDD-7064,0,303,5,2.9
15130,9236060,XDD-7097,1,0,0,2
15131,9238431,X3501WWB,1,274,1,2
15132,9236768,C040,0,312,4,4.5
15133,9239474,HM-GG9007,1,289,1,4.6
15134,9236692,XDD-7035,1,210,7,3.7
15135,9237357,X-6020,0,329,1,3.3
15136,9238368,C012,0,343,1,2.5
15137,9238325,XXM2,0,343,2,2.4
15138,9237598,X-7060,0,287,5,3.1
15139,9237639,X11152116ML21,0,329,1,4
15140,9237631,X2114SM01,0,343,2,2.2
15141,9237117,X-6006,0,227,1,1.5
15142,9239841,X1114SM01,0,228,8,3.7
15143,9239328,C022,0,285,1,3.5
15144,9236076,C031,0,236,1,3.1
15145,9237651,C035,1,257,0,1.9
15146,9239505,X-6009,0,343,4,4.7
15147,9238654,XDD-7067,0,308,5,1.5
15148,9237440,X-5502,0,228,1,2.9
15149,9238564,X2114SM01,0,268,2,2.2
15150,9237096,XDD-7066,0,342,5,2.9
15151,9237685,XDD-7039,1,287,3,2.1
15152,9238326,HM-GG9013,0,343,4,3.8
15153,9239683,XDD-7031,0,329,0,4.2
15154,9239430,XDD-1003,0,251,8,3.8
15155,9238143,C041,1,216,1,2.6
15156,9236704,OX2004SL01,0,329,1,4.7
15157,9238078,X-6005,0,216,1,2.2
15158,9236232,XDD-7038,0,303,5,1.9
15159,9237573,X-2276,0,0,0,2.5
15160,9237879,X1193,0,228,0,1.9
15161,9236302,X3530WWB,0,342,5,4.6
15162,9237054,X-6010,1,1156,0,2.7
15163,9238229,X-6016,0,329,1,1.5
15164,9238408,C012,1,311,1,2.5
15165,9237768,X-1253,0,289,1,3.4
15166,9239533,X1176MS-Black,1,329,0,2.6
15167,9239105,HM-GG9008,0,226,1,2
15168,9238682,X2253,0,228,1,4.3
15169,9237827,XDD-7039,0,228,7,2.1
15170,9237247,C003,0,216,10,4.7
15171,9238119,XDD-1007,1,287,4,2.3
15172,9237873,X11162116SL01,0,268,4,3.1
15173,9239136,C018,0,532,1,4.4
15174,9239723,XM3,0,289,1,3.3
15175,9237653,X3528WWB,1,268,1,2.8
15176,9237906,HM-SB9001,0,268,9,2.6
15177,9239698,X165-2116-158SL01,0,329,1,1.7
15178,9238336,XDD-7068,0,0,0,2.2
15179,9239611,XDD-7043,0,0,0,1.8
15180,9238368,C032,1,200,2,2
15181,9238789,X-B6007,0,235,10,3.1
15182,9239330,XDD-7065,0,289,1,4.5
15183,9238362,X2254,0,343,3,2.2
15184,9237096,X-3001,0,469,1,4.3
15185,9236410,XDD-7071,1,2121,0,2.2
15186,9238304,X0182CWWB,0,343,1,2.6
15187,9236394,X-6021,0,268,6,2.5
15188,9239446,X-2282,0,343,3,1.8
15189,9239874,X-3003,0,343,2,4.7
15190,9239212,X-6008,0,343,1,4.4
15191,9237457,X1191,0,268,7,2.9
15192,9239846,XDD-7031,0,303,2,4.2
15193,9236953,XDD-7065,1,343,3,4.5
15194,9236460,XDD-7097,1,343,3,2
15195,9239293,X-2282,1,352,1,1.8
15196,9239225,X-1202,1,425,6,4.7
15197,9238902,X-2265,1,304,2,3.7
15198,9239319,X-5502,1,343,2,2.9
15199,9237927,C040,1,342,2,4.5
15200,9237345,XDD-7011,1,303,1,3.3
15201,9239588,XDD-7045,0,343,1,1.8
15202,9238758,X-2273,0,343,2,1.7
15203,9237997,XDD-7048,1,343,2,2.9
15204,9236112,X1115SM01,0,343,1,2.2
15205,9239765,XDD-7080,0,329,15,4
15206,9236714,X0501SG,1,343,1,4.6
15207,9237886,X-3001,0,343,2,4.3
15208,9238283,X-7004,1,352,1,4
15209,9237716,X-2285,1,343,1,3.6
15210,9238217,HM-SB9001,0,201,9,2.6
15211,9236159,X-6008,1,343,2,4.4
15212,9239236,X-2288,1,329,5,2.3
15213,9238284,X0182CWWB,1,342,3,2.6
15214,9238302,X-B6007,1,343,1,3.1
15215,9237469,XDD-7080,0,228,8,4
15216,9237632,XDD-7036,1,343,3,2.6
15217,9239316,X-6023,1,341,3,4.3
15218,9239061,HMTG-TT9018,1,343,2,3.7
15219,9236496,X01170219S,1,352,1,4
15220,9236402,XDD-7067,1,343,0,1.5
15221,9237225,X-6026,0,341,1,1.6
15222,9238715,C022,0,343,1,3.5
15223,9238789,X1186MS-Black,0,268,8,4.3
15224,9237428,HMTS-S9020,0,343,0,3.6
15225,9237349,X3530WWB,1,257,2,4.6
15226,9238738,X1174MS-White,1,268,7,4.5
15227,9237074,XDD-7007,1,343,1,3.4
15228,9236267,XXM2,1,343,1,2.4
15229,9239439,OXDD1526,1,343,2,1.7
15230,9238440,XDD-7064,0,303,1,2.9
15231,9238178,C022,1,1446,0,3.5
15232,9239075,X1190,0,615,5,2.7
15233,9238995,XDD-7074,1,344,1,1.5
15234,9237826,XDD-1002,1,343,2,4.1
15235,9236963,X-2263,0,343,2,2.4
15236,9236777,XDD-7002,1,342,4,4.2
15237,9239149,X-7003,0,343,1,3.7
15238,9239493,X0525BSG,1,343,4,4.8
15239,9237650,AXE-1143NL01,0,343,1,3.5
15240,9238400,XDD-7059,0,343,1,1.9
15241,9236702,X-6025,0,373,1,2
15242,9237347,XM3,1,343,2,3.3
15243,9236920,X1170MS-Black,0,268,5,3.3
15244,9237394,X-2270,0,343,3,3.5
15245,9236154,XDD-7044,1,606,1,2.8
15246,9236868,XDD-7078,0,268,6,4.6
15247,9239999,X3533WW,0,343,2,2.7
15248,9236884,XDD-7051,0,287,0,3.7
15249,9237867,XDD-7001,1,0,0,2.5
15250,9236598,X-3009,0,343,1,1.7
15251,9236991,X-6016,0,343,1,1.5
15252,9236686,X1158SL01,1,343,3,4.2
15253,9237464,X-3008,0,343,0,1.6
15254,9239802,C027,0,342,3,4.1
15255,9239806,X-1254,1,0,0,4.5
15256,9237536,X-1144KL01,0,343,0,2
15257,9239955,C011,1,268,1,3.9
15258,9239197,X0504SG,0,343,2,2.3
15259,9239139,X-6025,0,303,3,2
15260,9237232,C015,1,343,0,2.5
15261,9238973,AXE-1143NL01,0,216,5,3.5
15262,9239622,X-2276,1,287,1,2.5
15263,9238111,XDD-7017,0,343,2,1.8
15264,9239923,XDD-1014,0,268,7,4.6
15265,9237675,X-1254,1,268,5,4.5
15266,9238457,X-1116SL01,0,216,7,2.7
15267,9239594,X-7060,0,343,1,3.1
15268,9239043,X-1253,0,216,7,3.4
15269,9237558,XDD-7080,0,342,4,4
15270,9237529,HM-GG9008,0,303,3,2
15271,9237118,XDD-7008,0,344,1,2.5
15272,9237469,X-6004,0,303,2,4.6
15273,9237385,X1115MS-White,1,228,7,2.8
15274,9237781,X-2290,1,0,0,3.3
15275,9238677,X1184MS-Black,1,606,3,2.9
15276,9236823,C044,1,0,0,2.4
15277,9236852,X-6007,0,606,3,4.8
15278,9237845,X-6020,0,268,6,3.3
15279,9236760,C044,0,343,2,2.4
15280,9237753,XDD-7051,1,343,1,3.7
15281,9237564,X1198,0,268,8,3.6
15282,9239715,C015,0,343,4,2.5
15283,9239706,HMTG-TT9018,1,257,6,3.7
15284,9237990,X-1253,0,342,4,3.4
15285,9236810,XDD-1005,1,343,2,2.5
15286,9236137,HMTG-G9004,0,343,2,4.7
15287,9238042,X0501SG,1,268,3,4.6
15288,9238921,XDD-7032,1,343,1,2.5
15289,9237626,XDD-7094,0,287,2,2.7
15290,9236065,X-2257,0,352,2,4.1
15291,9236322,X-1165SL01,0,343,0,1.7
15292,9238732,XDD-7072,0,287,2,4.7
15293,9237179,X-1254,1,343,2,4.5
15294,9238110,X-2231,0,343,1,3.5
15295,9236833,X6007,1,343,2,1.9
15296,9237850,X-6009,1,343,2,4.7
15297,9239588,X0182CWWB,0,287,1,2.6
15298,9239280,HMTG-TT9009,0,343,3,3.5
15299,9238428,XDD-7012,0,343,2,2.9
15300,9236858,HMTS-B9024,1,343,3,2.8
15301,9239031,C022,0,307,9,3.5
15302,9239131,X1190,1,343,2,2.7
15303,9238826,X-2265,0,302,3,3.7
15304,9236780,X-6019,0,342,4,1.7
15305,9236393,X1198,0,343,1,3.6
15306,9237124,XDD-7071,1,343,1,2.2
15307,9237196,X-2257,0,268,8,4.1
15308,9236325,X1190,0,302,5,2.7
15309,9239854,OX2004SL01,0,228,5,4.7
15310,9239367,X-1253,1,371,1,3.4
15311,9238222,X3532WWB,0,287,1,1.7
15312,9237279,C043,0,343,1,3.2
15313,9237448,X-1200,0,288,6,3.1
15314,9237046,HMTS-B9024,0,343,3,2.8
15315,9238618,X-6012,1,343,1,2.3
15316,9237898,X-7047,1,1372,0,2.6
15317,9236816,XDD-7031,0,343,1,4.2
15318,9239837,X-6024,0,287,2,4.6
15319,9236777,X-6020,1,343,2,3.3
15320,9237047,C004,1,343,1,3.2
15321,9237513,X-3004,0,268,7,4.4
15322,9237592,HMTG-G9011,1,287,2,2.5
15323,9237040,XDD-7066,1,343,2,2.9
15324,9237239,X-6016,0,303,2,1.5
15325,9236901,XDD-7048,0,343,2,2.9
15326,9239434,X-6007,0,343,2,4.8
15327,9236697,X1158MS-Black,1,303,1,4.2
15328,9237776,X1191,1,343,2,2.9
15329,9237563,X-3003,0,343,3,4.7
15330,9238100,X-6023,0,343,1,4.3
15331,9238553,X-1165SL01,0,303,2,1.7
15332,9239246,X1115SM02,1,343,2,3.5
15333,9239732,X1198,1,341,2,3.6
15334,9237747,X-6017,0,343,3,1.5
15335,9237313,C002,0,268,5,3.8
15336,9239847,X-6015,1,228,5,1.8
15337,9239754,X-2281,0,343,3,1.7
15338,9238213,XDD-7064,0,343,3,2.9
15339,9238932,X01170219S,0,303,1,4
15340,9236139,XDD-7011,0,303,1,3.3
15341,9238096,HMTS-B9022,1,289,3,2.9
15342,9237060,X1115SM02,1,268,9,3.5
15343,9239336,X-3007,1,379,2,2.6
15344,9239282,XDD-7061,1,343,1,1.9
15345,9236457,XXM2,1,303,2,2.4
15346,9239209,X-6054,0,343,1,4.7
15347,9238137,XDD-8019,0,304,6,4.1
15348,9236144,X-4001,1,343,1,2
15349,9239266,X1193,0,301,1,1.9
15350,9239657,HMTS-B9022,0,606,2,2.9
15351,9239398,XDD-7076,0,343,1,2
15352,9237195,XDD-1007,0,461,2,2.3
15353,9238105,X0504SG,0,216,9,2.3
15354,9236196,X-2276,0,343,1,2.5
15355,9238073,X-6017,0,343,2,1.5
15356,9236931,XDD-7059,1,303,2,1.9
15357,9239232,HM-SB9002,0,712,2,3.7
15358,9236364,X-6015,1,343,3,1.8
15359,9238302,X-6014,1,268,9,1.9
15360,9238303,XDD-7018,1,343,1,2.1
15361,9239701,XDD-7080,1,228,2,4
15362,9237705,X-1254,0,343,1,4.5
15363,9239094,C002,0,216,6,3.8
15364,9236319,XDD-1020,0,253,6,3.8
15365,9238563,C017,1,0,0,2.3
15366,9236956,XDD-7080,1,343,1,4
15367,9239256,XDD-7080,0,343,2,4
15368,9237080,AXE-1143NL01,0,343,2,3.5
15369,9239479,XDD-1020,1,343,2,3.8
15370,9238060,X3516WW,0,303,1,2.4
15371,9237502,XDD-7011,0,343,0,3.3
15372,9239458,XDD-7013,1,268,3,2.4
15373,9238351,X-2293,1,343,3,3.5
15374,9238088,C027,0,343,2,4.1
15375,9237012,X1162KL01,0,228,6,4.6
15376,9237311,XDD-7076,0,343,1,2
15377,9238630,X3527WWB,0,343,2,3.4
15378,9236893,C017,0,352,2,2.3
15379,9238634,XDD-7007,1,343,1,3.4
15380,9239158,X-3008,0,287,3,1.6
15381,9239934,X-6023,0,343,2,4.3
15382,9239571,X-7003,1,343,2,3.7
15383,9236964,X-6018,0,343,2,4.5
15384,9236488,XDD-7007,0,352,1,3.4
15385,9236747,X0504SG,0,342,3,2.3
15386,9239708,C016,1,342,2,4.3
15387,9236852,X-6003,1,343,2,4.6
15388,9238357,HM-GG9008,0,181,6,2
15389,9239483,X-2264,1,246,3,4.1
15390,9236271,C041,0,343,2,2.6
15391,9236012,C037,0,343,1,2.6
15392,9236906,X3530WWB,0,456,6,4.6
15393,9239420,X-2291,1,343,2,1.9
15394,9239886,XXM2,0,343,0,2.4
15395,9238058,X-2290,1,343,1,3.3
15396,9237446,XDD-7057,0,343,1,4.4
15397,9237695,XDD-7043,1,343,1,1.8
15398,9239563,X-6033,0,303,1,3.1
15399,9238790,X0182CWWS,1,343,1,3
15400,9238347,X-7060,1,0,0,3.1
15401,9236094,XDD-7065,0,208,6,4.5
15402,9236212,X1165KL01,1,343,1,4.8
15403,9237263,XDD-7039,0,287,1,2.1
15404,9238400,X-7053,0,343,1,3.2
15405,9239610,X-6005,0,343,1,2.2
15406,9239236,C026,0,343,1,3.6
15407,9237060,X-6053,0,343,3,3
15408,9237944,HM-SB9002,0,343,1,3.7
15409,9237838,X-6055,1,343,1,2.5
15410,9239410,X-2291,0,213,5,1.9
15411,9239660,X01170219S,1,268,7,4
15412,9236792,X-3006,0,343,2,2.8
15413,9239500,XDD-7005,0,343,2,2
15414,9238393,X1173MS-Black,1,342,4,1.7
15415,9238547,X1184MS-Black,1,343,2,2.9
15416,9237855,X-2281,0,268,6,1.7
15417,9236107,X-7004,1,343,1,4
15418,9239908,C011,0,224,7,3.9
15419,9236580,C025,1,216,6,3.9
15420,9237142,X-7004,0,268,6,4
15421,9239613,XDD-7031,0,268,5,4.2
15422,9239313,X2229SM03,1,1818,0,4
15423,9238775,X-2116,1,343,4,3.8
15424,9237475,HM-GG9013,0,352,1,3.8
15425,9237927,HM-SB9001,0,228,7,2.6
15426,9239958,C017,0,341,2,2.3
15427,9239509,X1158MS-Black,1,343,2,4.2
15428,9237482,XDD-7008,1,343,2,2.5
15429,9238956,XDD-1005,1,274,1,2.5
15430,9238851,X11142114SM01,1,0,0,2.5
15431,9238042,X1190,1,343,0,2.7
15432,9237242,HMTS-B9024,0,268,11,2.8
15433,9237123,XDD-7069,0,342,4,2.2
